scenario,region,period,technology,emission type,electricity production [EJ/yr],specific emissions [gCO2eq/kWh]
ADV_WP5_P240_FullTech,ROW,2045,Biomass|w/ CCS,Operation,0.07718,24.30763157852259
ADV_WP5_P240_FullTech,ROW,2045,Biomass|w/ CCS,LUC,0.07718,301.9960820275899
ADV_WP5_P240_FullTech,ROW,2045,Coal|w/ CCS,Construction,5.175e-5,0.43059256906282106
ADV_WP5_P240_FullTech,ROW,2045,Coal|w/ CCS,direct fossil CO2 (CCS),5.175e-5,92.5913043478261
ADV_WP5_P240_FullTech,ROW,2045,Coal|w/ CCS,Operation,5.175e-5,13.69845405696788
ADV_WP5_P240_FullTech,ROW,2045,Coal|w/ CCS,upstream CH4,5.175e-5,4.917863354037267
ADV_WP5_P240_FullTech,ROW,2045,Coal|w/o CCS,Construction,0.001397,0.14606178362303227
ADV_WP5_P240_FullTech,ROW,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.001397,858.8976377952755
ADV_WP5_P240_FullTech,ROW,2045,Coal|w/o CCS,Operation,0.001397,10.265755698459207
ADV_WP5_P240_FullTech,ROW,2045,Coal|w/o CCS,upstream CH4,0.001397,4.073330347573701
ADV_WP5_P240_FullTech,ROW,2045,Gas|w/ CCS,Construction,4.409,0.3582120276043696
ADV_WP5_P240_FullTech,ROW,2045,Gas|w/ CCS,direct fossil CO2 (CCS),4.409,35.461102290768885
ADV_WP5_P240_FullTech,ROW,2045,Gas|w/ CCS,Operation,4.409,14.15447841123908
ADV_WP5_P240_FullTech,ROW,2045,Gas|w/ CCS,upstream CH4,4.409,11.600710460001102
ADV_WP5_P240_FullTech,ROW,2045,Gas|w/o CCS,Construction,1.918,0.14121970795113864
ADV_WP5_P240_FullTech,ROW,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),1.918,346.67361835245043
ADV_WP5_P240_FullTech,ROW,2045,Gas|w/o CCS,Operation,1.918,10.592233458942767
ADV_WP5_P240_FullTech,ROW,2045,Gas|w/o CCS,upstream CH4,1.918,13.460905849837713
ADV_WP5_P240_FullTech,ROW,2045,Nuclear,Construction,0.8631,0.747023828047636
ADV_WP5_P240_FullTech,ROW,2045,Nuclear,Operation,0.8631,2.2082599281080624
ADV_WP5_P240_FullTech,ROW,2045,Solar|CSP,Construction,0.3302,9.70310987365105
ADV_WP5_P240_FullTech,ROW,2045,Solar|CSP,Operation,0.3302,0.41968737247491106
ADV_WP5_P240_FullTech,ROW,2045,Solar|PV,Construction,1.131,7.571435017966339
ADV_WP5_P240_FullTech,ROW,2045,Solar|PV,Operation,1.131,0.021517819326858017
ADV_WP5_P240_FullTech,ROW,2045,Wind,Construction,1.904,3.0727733000444313
ADV_WP5_P240_FullTech,ROW,2045,Wind,Operation,1.904,0.30904835406306813
ADV_WP5_P240_FullTech,RUS,2045,Biomass|w/o CCS,Construction,1.48,1.460556081437303
ADV_WP5_P240_FullTech,RUS,2045,Biomass|w/o CCS,Operation,1.48,22.207621435110863
ADV_WP5_P240_FullTech,RUS,2045,Biomass|w/o CCS,LUC,1.48,217.71810564779742
ADV_WP5_P240_FullTech,RUS,2045,Biomass|w/ CCS,BECCS,0.003832,-527.223382045929
ADV_WP5_P240_FullTech,RUS,2045,Biomass|w/ CCS,Construction,0.003832,1.6133876127705689
ADV_WP5_P240_FullTech,RUS,2045,Biomass|w/ CCS,Operation,0.003832,26.213289868990955
ADV_WP5_P240_FullTech,RUS,2045,Biomass|w/ CCS,LUC,0.003832,301.9960820275899
ADV_WP5_P240_FullTech,RUS,2045,Coal|w/ CCS,Construction,5.175e-5,0.44494944176893164
ADV_WP5_P240_FullTech,RUS,2045,Coal|w/ CCS,direct fossil CO2 (CCS),5.175e-5,88.97391304347826
ADV_WP5_P240_FullTech,RUS,2045,Coal|w/ CCS,Operation,5.175e-5,15.040519796094358
ADV_WP5_P240_FullTech,RUS,2045,Coal|w/ CCS,upstream CH4,5.175e-5,12.097439211419424
ADV_WP5_P240_FullTech,RUS,2045,Coal|w/o CCS,Construction,4.672e-4,0.14891550321729666
ADV_WP5_P240_FullTech,RUS,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),4.672e-4,454.8544520547945
ADV_WP5_P240_FullTech,RUS,2045,Coal|w/o CCS,Operation,4.672e-4,11.29521545459845
ADV_WP5_P240_FullTech,RUS,2045,Coal|w/o CCS,upstream CH4,4.672e-4,7.918054775672917
ADV_WP5_P240_FullTech,RUS,2045,Gas|w/ CCS,Construction,0.04417,0.37588286449856206
ADV_WP5_P240_FullTech,RUS,2045,Gas|w/ CCS,direct fossil CO2 (CCS),0.04417,35.176816844011775
ADV_WP5_P240_FullTech,RUS,2045,Gas|w/ CCS,Operation,0.04417,16.720916132002312
ADV_WP5_P240_FullTech,RUS,2045,Gas|w/ CCS,upstream CH4,0.04417,24.643176905341406
ADV_WP5_P240_FullTech,RUS,2045,Gas|w/o CCS,Construction,0.4235,0.16267736561748986
ADV_WP5_P240_FullTech,RUS,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),0.4235,339.7685950413223
ADV_WP5_P240_FullTech,RUS,2045,Gas|w/o CCS,Operation,0.4235,12.665142007863484
ADV_WP5_P240_FullTech,RUS,2045,Gas|w/o CCS,upstream CH4,0.4235,30.843638260866776
ADV_WP5_P240_FullTech,RUS,2045,Nuclear,Construction,1.004,0.7560036655390242
ADV_WP5_P240_FullTech,RUS,2045,Nuclear,Operation,1.004,2.3355232762503273
ADV_WP5_P240_FullTech,RUS,2045,Solar|CSP,Construction,3.769e-5,22.072757401616393
ADV_WP5_P240_FullTech,RUS,2045,Solar|CSP,Operation,3.769e-5,0.8535148732750335
ADV_WP5_P240_FullTech,RUS,2045,Solar|PV,Construction,0.1449,9.541147948765948
ADV_WP5_P240_FullTech,RUS,2045,Solar|PV,Operation,0.1449,0.028438506159287454
ADV_WP5_P240_FullTech,RUS,2045,Wind,Construction,0.4773,3.520977542355579
ADV_WP5_P240_FullTech,RUS,2045,Wind,Operation,0.4773,0.3485422145923071
ADV_WP5_P240_FullTech,USA,2045,Biomass|w/o CCS,Construction,0.07158,1.3886025057855578
ADV_WP5_P240_FullTech,USA,2045,Biomass|w/o CCS,Operation,0.07158,16.437899791622925
ADV_WP5_P240_FullTech,USA,2045,Biomass|w/o CCS,LUC,0.07158,217.71810564779742
ADV_WP5_P240_FullTech,USA,2045,Biomass|w/ CCS,BECCS,1.244,-777.0096463022508
ADV_WP5_P240_FullTech,USA,2045,Biomass|w/ CCS,Construction,1.244,1.4624346072327579
ADV_WP5_P240_FullTech,USA,2045,Biomass|w/ CCS,Operation,1.244,19.498516918231164
ADV_WP5_P240_FullTech,USA,2045,Biomass|w/ CCS,LUC,1.244,301.9960820275899
ADV_WP5_P240_FullTech,USA,2045,Coal|w/ CCS,Construction,0.01786,0.38169515914124164
ADV_WP5_P240_FullTech,USA,2045,Coal|w/ CCS,direct fossil CO2 (CCS),0.01786,76.11198208286675
ADV_WP5_P240_FullTech,USA,2045,Coal|w/ CCS,Operation,0.01786,12.894009344379592
ADV_WP5_P240_FullTech,USA,2045,Coal|w/ CCS,upstream CH4,0.01786,3.6715526647382304
ADV_WP5_P240_FullTech,USA,2045,Coal|w/o CCS,Construction,0.003118,0.12295973879307331
ADV_WP5_P240_FullTech,USA,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.003118,846.6581141757537
ADV_WP5_P240_FullTech,USA,2045,Coal|w/o CCS,Operation,0.003118,9.681861707487519
ADV_WP5_P240_FullTech,USA,2045,Coal|w/o CCS,upstream CH4,0.003118,3.5470791695786237
ADV_WP5_P240_FullTech,USA,2045,Gas|w/ CCS,Construction,3.023,0.32721998259439383
ADV_WP5_P240_FullTech,USA,2045,Gas|w/ CCS,direct fossil CO2 (CCS),3.023,35.499834601389345
ADV_WP5_P240_FullTech,USA,2045,Gas|w/ CCS,Operation,3.023,13.742650633220334
ADV_WP5_P240_FullTech,USA,2045,Gas|w/ CCS,upstream CH4,3.023,9.262473061089668
ADV_WP5_P240_FullTech,USA,2045,Gas|w/o CCS,Construction,2.565,0.1196449185504945
ADV_WP5_P240_FullTech,USA,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),2.565,371.92982456140356
ADV_WP5_P240_FullTech,USA,2045,Gas|w/o CCS,Operation,2.565,10.342711694784246
ADV_WP5_P240_FullTech,USA,2045,Gas|w/o CCS,upstream CH4,2.565,11.484490693733969
ADV_WP5_P240_FullTech,USA,2045,Nuclear,Construction,1.65,0.6960042410478451
ADV_WP5_P240_FullTech,USA,2045,Nuclear,Operation,1.65,2.0043582414632244
ADV_WP5_P240_FullTech,USA,2045,Solar|CSP,Construction,1.123,11.176398142605123
ADV_WP5_P240_FullTech,USA,2045,Solar|CSP,Operation,1.123,0.434702776770913
ADV_WP5_P240_FullTech,USA,2045,Solar|PV,Construction,5.081,6.091680407645403
ADV_WP5_P240_FullTech,USA,2045,Solar|PV,Operation,5.081,0.016349675371732018
ADV_WP5_P240_FullTech,USA,2045,Wind,Construction,5.905,3.737088441611036
ADV_WP5_P240_FullTech,USA,2045,Wind,Operation,5.905,0.36685339660308364
ADV_WP5_P240_FullTech,World,2045,Biomass|w/o CCS,Construction,2.28,1.4606443913412996
ADV_WP5_P240_FullTech,World,2045,Biomass|w/o CCS,LUC,2.28,217.71810564779744
ADV_WP5_P240_FullTech,World,2045,Biomass|w/o CCS,Operation,2.28,22.178312159934823
ADV_WP5_P240_FullTech,World,2045,Biomass|w/ CCS,BECCS,5.181,-702.0158959037107
ADV_WP5_P240_FullTech,World,2045,Biomass|w/ CCS,Construction,5.181,1.592294439465674
ADV_WP5_P240_FullTech,World,2045,Biomass|w/ CCS,LUC,5.181,301.99608202758986
ADV_WP5_P240_FullTech,World,2045,Biomass|w/ CCS,Operation,5.181,19.36080610382253
ADV_WP5_P240_FullTech,World,2045,Coal|w/ CCS,Construction,0.02924,0.40382984342078493
ADV_WP5_P240_FullTech,World,2045,Coal|w/ CCS,direct fossil CO2 (CCS),0.02924,83.75801037612725
ADV_WP5_P240_FullTech,World,2045,Coal|w/ CCS,Operation,0.02924,12.748821327647466
ADV_WP5_P240_FullTech,World,2045,Coal|w/ CCS,upstream CH4,0.02924,8.113744712187298
ADV_WP5_P240_FullTech,World,2045,Coal|w/o CCS,Construction,0.2931,0.150560874784925
ADV_WP5_P240_FullTech,World,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.2931,821.3235340094507
ADV_WP5_P240_FullTech,World,2045,Coal|w/o CCS,Operation,0.2931,10.457485075205737
ADV_WP5_P240_FullTech,World,2045,Coal|w/o CCS,upstream CH4,0.2931,5.823190088025182
ADV_WP5_P240_FullTech,World,2045,Gas|w/ CCS,Construction,19.09,0.39505371326663663
ADV_WP5_P240_FullTech,World,2045,Gas|w/ CCS,direct fossil CO2 (CCS),19.09,35.442872722119496
ADV_WP5_P240_FullTech,World,2045,Gas|w/ CCS,Operation,19.09,14.820376320357186
ADV_WP5_P240_FullTech,World,2045,Gas|w/ CCS,upstream CH4,19.09,20.362601185697553
ADV_WP5_P240_FullTech,World,2045,Gas|w/o CCS,Construction,20.62,0.15186508939493393
ADV_WP5_P240_FullTech,World,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),20.62,383.9709564100358
ADV_WP5_P240_FullTech,World,2045,Gas|w/o CCS,Operation,20.62,11.185174007284939
ADV_WP5_P240_FullTech,World,2045,Gas|w/o CCS,upstream CH4,20.62,29.709798842860067
ADV_WP5_P240_FullTech,World,2045,Nuclear,Construction,45.82,0.7510391932850071
ADV_WP5_P240_FullTech,World,2045,Nuclear,Operation,45.82,2.2023310081578478
ADV_WP5_P240_FullTech,World,2045,Solar|CSP,Construction,6.632,11.939336792757013
ADV_WP5_P240_FullTech,World,2045,Solar|CSP,Operation,6.632,0.46326651319258705
ADV_WP5_P240_FullTech,World,2045,Solar|PV,Construction,36.82,6.964371931196346
ADV_WP5_P240_FullTech,World,2045,Solar|PV,Operation,36.82,0.01879492058572391
ADV_WP5_P240_FullTech,World,2045,Wind,Construction,32.47,4.2667439092976025
ADV_WP5_P240_FullTech,World,2045,Wind,Operation,32.47,0.4147091920838792
ADV_WP5_Base,AFR,2045,Biomass|w/o CCS,Construction,0.05954,1.9562728376104965
ADV_WP5_Base,AFR,2045,Biomass|w/o CCS,Operation,0.05954,28.805576820500953
ADV_WP5_Base,AFR,2045,Biomass|w/o CCS,LUC,0.05954,217.71810564779742
ADV_WP5_Base,AFR,2045,Coal|w/o CCS,Construction,1.379,0.27640078849391475
ADV_WP5_Base,AFR,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),1.379,570.9354604786076
ADV_WP5_Base,AFR,2045,Coal|w/o CCS,Operation,1.379,16.179223204447485
ADV_WP5_Base,AFR,2045,Coal|w/o CCS,upstream CH4,1.379,14.426984041238692
ADV_WP5_Base,AFR,2045,Gas|w/o CCS,Construction,7.4,0.16072811506261364
ADV_WP5_Base,AFR,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),7.4,341.4648648648648
ADV_WP5_Base,AFR,2045,Gas|w/o CCS,Operation,7.4,12.740943051932113
ADV_WP5_Base,AFR,2045,Gas|w/o CCS,upstream CH4,7.4,63.71057058280004
ADV_WP5_Base,AFR,2045,Nuclear,Construction,6.636e-4,1.6071274123043386
ADV_WP5_Base,AFR,2045,Nuclear,Operation,6.636e-4,7.443072055943745
ADV_WP5_Base,AFR,2045,Solar|CSP,Construction,0.03994,14.549898587101026
ADV_WP5_Base,AFR,2045,Solar|CSP,Operation,0.03994,0.6260784288931136
ADV_WP5_Base,AFR,2045,Solar|PV,Construction,0.5777,9.406793800392162
ADV_WP5_Base,AFR,2045,Solar|PV,Operation,0.5777,0.02323499136105876
ADV_WP5_Base,AFR,2045,Wind,Construction,0.7875,6.254887350739222
ADV_WP5_Base,AFR,2045,Wind,Operation,0.7875,0.6298343099399278
ADV_WP5_Base,CHN,2045,Biomass|w/o CCS,Construction,0.1645,1.9175822739789523
ADV_WP5_Base,CHN,2045,Biomass|w/o CCS,Operation,0.1645,25.273939760122047
ADV_WP5_Base,CHN,2045,Biomass|w/o CCS,LUC,0.1645,217.71810564779742
ADV_WP5_Base,CHN,2045,Coal|w/o CCS,Construction,15.15,0.31460979416803725
ADV_WP5_Base,CHN,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),15.15,697.1881188118812
ADV_WP5_Base,CHN,2045,Coal|w/o CCS,Operation,15.15,21.9373806713073
ADV_WP5_Base,CHN,2045,Coal|w/o CCS,upstream CH4,15.15,9.071548020028084
ADV_WP5_Base,CHN,2045,Gas|w/o CCS,Construction,16.44,0.18060822152684924
ADV_WP5_Base,CHN,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),16.44,350.3649635036496
ADV_WP5_Base,CHN,2045,Gas|w/o CCS,Operation,16.44,14.868497300620662
ADV_WP5_Base,CHN,2045,Gas|w/o CCS,upstream CH4,16.44,80.28938720725638
ADV_WP5_Base,CHN,2045,Nuclear,Construction,4.567,1.7646429058166828
ADV_WP5_Base,CHN,2045,Nuclear,Operation,4.567,8.138146226588095
ADV_WP5_Base,CHN,2045,Solar|CSP,Construction,0.006448,27.481481498270483
ADV_WP5_Base,CHN,2045,Solar|CSP,Operation,0.006448,0.8912417989073917
ADV_WP5_Base,CHN,2045,Solar|PV,Construction,2.172,13.428635863826162
ADV_WP5_Base,CHN,2045,Solar|PV,Operation,2.172,0.03441061426372869
ADV_WP5_Base,CHN,2045,Wind,Construction,3.532,5.371022823929296
ADV_WP5_Base,CHN,2045,Wind,Operation,3.532,0.5203724283334862
ADV_WP5_Base,EUR,2045,Biomass|w/o CCS,Construction,1.308,1.8918750452551714
ADV_WP5_Base,EUR,2045,Biomass|w/o CCS,Operation,1.308,25.74628826113933
ADV_WP5_Base,EUR,2045,Biomass|w/o CCS,LUC,1.308,217.71810564779742
ADV_WP5_Base,EUR,2045,Coal|w/o CCS,Construction,2.862,0.2655237414975499
ADV_WP5_Base,EUR,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),2.862,561.132075471698
ADV_WP5_Base,EUR,2045,Coal|w/o CCS,Operation,2.862,19.956093784469907
ADV_WP5_Base,EUR,2045,Coal|w/o CCS,upstream CH4,2.862,14.741841926300186
ADV_WP5_Base,EUR,2045,Gas|w/o CCS,Construction,6.149,0.15138133926923106
ADV_WP5_Base,EUR,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),6.149,332.8346072532119
ADV_WP5_Base,EUR,2045,Gas|w/o CCS,Operation,6.149,13.449619185292843
ADV_WP5_Base,EUR,2045,Gas|w/o CCS,upstream CH4,6.149,43.242442081507946
ADV_WP5_Base,EUR,2045,Nuclear,Construction,2.24,1.3960141811281221
ADV_WP5_Base,EUR,2045,Nuclear,Operation,2.24,6.088914988783802
ADV_WP5_Base,EUR,2045,Solar|CSP,Construction,0.008467,16.243492592954645
ADV_WP5_Base,EUR,2045,Solar|CSP,Operation,0.008467,0.6997812601947304
ADV_WP5_Base,EUR,2045,Solar|PV,Construction,0.9537,10.604914667375771
ADV_WP5_Base,EUR,2045,Solar|PV,Operation,0.9537,0.029116752433031655
ADV_WP5_Base,EUR,2045,Wind,Construction,1.859,5.0319417646691935
ADV_WP5_Base,EUR,2045,Wind,Operation,1.859,0.4812615172819015
ADV_WP5_Base,IND,2045,Biomass|w/o CCS,Construction,0.1334,1.7729230240779037
ADV_WP5_Base,IND,2045,Biomass|w/o CCS,Operation,0.1334,27.063200889267954
ADV_WP5_Base,IND,2045,Biomass|w/o CCS,LUC,0.1334,217.71810564779742
ADV_WP5_Base,IND,2045,Coal|w/o CCS,Construction,15.61,0.3122402869205305
ADV_WP5_Base,IND,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),15.61,755.7463164638053
ADV_WP5_Base,IND,2045,Coal|w/o CCS,Operation,15.61,20.796566875543405
ADV_WP5_Base,IND,2045,Coal|w/o CCS,upstream CH4,15.61,5.039942056913843
ADV_WP5_Base,IND,2045,Gas|w/o CCS,Construction,0.8956,0.33559156250786404
ADV_WP5_Base,IND,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),0.8956,486.7798124162573
ADV_WP5_Base,IND,2045,Gas|w/o CCS,Operation,0.8956,14.945274510132661
ADV_WP5_Base,IND,2045,Gas|w/o CCS,upstream CH4,0.8956,68.88934890204034
ADV_WP5_Base,IND,2045,Nuclear,Construction,3.191,2.027970997457558
ADV_WP5_Base,IND,2045,Nuclear,Operation,3.191,9.36285341013094
ADV_WP5_Base,IND,2045,Solar|CSP,Construction,0.002599,25.51130975285667
ADV_WP5_Base,IND,2045,Solar|CSP,Operation,0.002599,0.7731838549042268
ADV_WP5_Base,IND,2045,Solar|PV,Construction,1.153,14.539048567046079
ADV_WP5_Base,IND,2045,Solar|PV,Operation,1.153,0.034639807367080944
ADV_WP5_Base,IND,2045,Wind,Construction,0.85,5.798024230519988
ADV_WP5_Base,IND,2045,Wind,Operation,0.85,0.5708895386785787
ADV_WP5_Base,JPN,2045,Biomass|w/o CCS,Construction,0.009038,1.9364722743711484
ADV_WP5_Base,JPN,2045,Biomass|w/o CCS,Operation,0.009038,27.742036483880845
ADV_WP5_Base,JPN,2045,Biomass|w/o CCS,LUC,0.009038,217.71810564779742
ADV_WP5_Base,JPN,2045,Coal|w/o CCS,Construction,0.6175,0.2771412953643054
ADV_WP5_Base,JPN,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.6175,702.5101214574898
ADV_WP5_Base,JPN,2045,Coal|w/o CCS,Operation,0.6175,15.267838351993019
ADV_WP5_Base,JPN,2045,Coal|w/o CCS,upstream CH4,0.6175,32.029990078208314
ADV_WP5_Base,JPN,2045,Gas|w/o CCS,Construction,1.622,0.18243696772658305
ADV_WP5_Base,JPN,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),1.622,350.4562268803946
ADV_WP5_Base,JPN,2045,Gas|w/o CCS,Operation,1.622,14.669479691779381
ADV_WP5_Base,JPN,2045,Gas|w/o CCS,upstream CH4,1.622,15.327796185409479
ADV_WP5_Base,JPN,2045,Nuclear,Construction,1.581,1.4291684636061768
ADV_WP5_Base,JPN,2045,Nuclear,Operation,1.581,7.325417253568617
ADV_WP5_Base,JPN,2045,Solar|CSP,Construction,3.094e-5,28.45541850738105
ADV_WP5_Base,JPN,2045,Solar|CSP,Operation,3.094e-5,1.2233918766474647
ADV_WP5_Base,JPN,2045,Solar|PV,Construction,0.02234,14.350198531212355
ADV_WP5_Base,JPN,2045,Solar|PV,Operation,0.02234,0.044339553532280945
ADV_WP5_Base,JPN,2045,Wind,Construction,0.284,5.480849439905492
ADV_WP5_Base,JPN,2045,Wind,Operation,0.284,0.5305855337788196
ADV_WP5_Base,LAM,2045,Biomass|w/o CCS,Construction,0.09657,1.907731794588786
ADV_WP5_Base,LAM,2045,Biomass|w/o CCS,Operation,0.09657,22.304846172363565
ADV_WP5_Base,LAM,2045,Biomass|w/o CCS,LUC,0.09657,217.71810564779742
ADV_WP5_Base,LAM,2045,Coal|w/o CCS,Construction,0.1435,0.26842337599523275
ADV_WP5_Base,LAM,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.1435,726.2717770034843
ADV_WP5_Base,LAM,2045,Coal|w/o CCS,Operation,0.1435,13.886169594333232
ADV_WP5_Base,LAM,2045,Coal|w/o CCS,upstream CH4,0.1435,19.53987990761837
ADV_WP5_Base,LAM,2045,Gas|w/o CCS,Construction,9.422,0.15763032033492344
ADV_WP5_Base,LAM,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),9.422,356.86690723837825
ADV_WP5_Base,LAM,2045,Gas|w/o CCS,Operation,9.422,13.749693495356267
ADV_WP5_Base,LAM,2045,Gas|w/o CCS,upstream CH4,9.422,75.82435858714287
ADV_WP5_Base,LAM,2045,Nuclear,Construction,0.07244,1.492952315450457
ADV_WP5_Base,LAM,2045,Nuclear,Operation,0.07244,5.660391205931841
ADV_WP5_Base,LAM,2045,Solar|CSP,Construction,0.00789,14.42071211496847
ADV_WP5_Base,LAM,2045,Solar|CSP,Operation,0.00789,0.5232753986878624
ADV_WP5_Base,LAM,2045,Solar|PV,Construction,0.3273,9.763934428714373
ADV_WP5_Base,LAM,2045,Solar|PV,Operation,0.3273,0.025505618253210446
ADV_WP5_Base,LAM,2045,Wind,Construction,1.102,5.468579843077846
ADV_WP5_Base,LAM,2045,Wind,Operation,1.102,0.5035917486486042
ADV_WP5_Base,MEA,2045,Biomass|w/o CCS,Construction,0.0129,1.6410398678656362
ADV_WP5_Base,MEA,2045,Biomass|w/o CCS,Operation,0.0129,28.248011165429528
ADV_WP5_Base,MEA,2045,Biomass|w/o CCS,LUC,0.0129,217.71810564779742
ADV_WP5_Base,MEA,2045,Coal|w/o CCS,Construction,0.04456,0.21171348010856098
ADV_WP5_Base,MEA,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.04456,815.1705565529622
ADV_WP5_Base,MEA,2045,Coal|w/o CCS,Operation,0.04456,15.963754524157768
ADV_WP5_Base,MEA,2045,Coal|w/o CCS,upstream CH4,0.04456,126.69737953593597
ADV_WP5_Base,MEA,2045,Gas|w/o CCS,Construction,11.42,0.12779948149003087
ADV_WP5_Base,MEA,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),11.42,335.09632224168126
ADV_WP5_Base,MEA,2045,Gas|w/o CCS,Operation,11.42,14.867259779911997
ADV_WP5_Base,MEA,2045,Gas|w/o CCS,upstream CH4,11.42,82.16773975354698
ADV_WP5_Base,MEA,2045,Nuclear,Construction,0.4317,1.4458470360482778
ADV_WP5_Base,MEA,2045,Nuclear,Operation,0.4317,7.602489663005499
ADV_WP5_Base,MEA,2045,Solar|CSP,Construction,0.003371,13.029770165384887
ADV_WP5_Base,MEA,2045,Solar|CSP,Operation,0.003371,0.6343500188580652
ADV_WP5_Base,MEA,2045,Solar|PV,Construction,0.1119,9.062547907732679
ADV_WP5_Base,MEA,2045,Solar|PV,Operation,0.1119,0.026192840937991433
ADV_WP5_Base,MEA,2045,Wind,Construction,0.1625,4.628618213026781
ADV_WP5_Base,MEA,2045,Wind,Operation,0.1625,0.49457764979775093
ADV_WP5_Base,OAS,2045,Biomass|w/o CCS,Construction,0.08739,1.9957395082578542
ADV_WP5_Base,OAS,2045,Biomass|w/o CCS,Operation,0.08739,27.350098006447347
ADV_WP5_Base,OAS,2045,Biomass|w/o CCS,LUC,0.08739,217.71810564779742
ADV_WP5_Base,OAS,2045,Coal|w/o CCS,Construction,4.414,0.2779975672533812
ADV_WP5_Base,OAS,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),4.414,716.5745355686453
ADV_WP5_Base,OAS,2045,Coal|w/o CCS,Operation,4.414,21.087554461164604
ADV_WP5_Base,OAS,2045,Coal|w/o CCS,upstream CH4,4.414,9.209354855887549
ADV_WP5_Base,OAS,2045,Gas|w/o CCS,Construction,7.465,0.16535379387547397
ADV_WP5_Base,OAS,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),7.465,347.2685867381112
ADV_WP5_Base,OAS,2045,Gas|w/o CCS,Operation,7.465,14.593238441177778
ADV_WP5_Base,OAS,2045,Gas|w/o CCS,upstream CH4,7.465,38.2744192050633
ADV_WP5_Base,OAS,2045,Nuclear,Construction,2.547,1.6435554662913903
ADV_WP5_Base,OAS,2045,Nuclear,Operation,2.547,8.08825425253923
ADV_WP5_Base,OAS,2045,Solar|CSP,Construction,0.003227,19.970707162372378
ADV_WP5_Base,OAS,2045,Solar|CSP,Operation,0.003227,0.8076985686902565
ADV_WP5_Base,OAS,2045,Solar|PV,Construction,1.329,11.162038622075036
ADV_WP5_Base,OAS,2045,Solar|PV,Operation,1.329,0.029889325522621916
ADV_WP5_Base,OAS,2045,Wind,Construction,1.285,8.193491534327078
ADV_WP5_Base,OAS,2045,Wind,Operation,1.285,0.7995302294637006
ADV_WP5_Base,ROW,2045,Biomass|w/o CCS,Construction,0.01876,1.6267129958911462
ADV_WP5_Base,ROW,2045,Biomass|w/o CCS,Operation,0.01876,33.54784318139736
ADV_WP5_Base,ROW,2045,Biomass|w/o CCS,LUC,0.01876,217.71810564779742
ADV_WP5_Base,ROW,2045,Coal|w/o CCS,Construction,0.005136,0.21051093093674378
ADV_WP5_Base,ROW,2045,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.005136,864.2523364485983
ADV_WP5_Base,ROW,2045,Coal|w/o CCS,Operation,0.005136,16.790905551373076
ADV_WP5_Base,ROW,2045,Coal|w/o CCS,upstream CH4,0.005136,9.026863324974475
ADV_WP5_Base,ROW,2045,Gas|w/o CCS,Construction,11.41,0.13105204373735518
ADV_WP5_Base,ROW,2045,Gas|w/o CCS,direct fossil CO2 (non-CCS),11.41,331.60385626643296
ADV_WP5_Base,ROW,2045,Gas|w/o CCS,Operation,11.41,14.585730700763158
ADV_WP5_Base,ROW,2045,Gas|w/o CCS,upstream CH4,11.41,35.41489977787403
ADV_WP5_Base,ROW,2045,Nuclear,Construction,0.676,1.3641902898703042
ADV_WP5_Base,ROW,2045,Nuclear,Operation,0.676,7.335087845514173
ADV_WP5_Base,ROW,2045,Solar|CSP,Construction,0.001752,12.065399168049401
ADV_WP5_Base,ROW,2045,Solar|CSP,Operation,0.001752,0.6550266278383073
ADV_WP5_Base,ROW,2045,Solar|PV,Construction,0.03446,11.228105816136848
ADV_WP5_Base,ROW,2045,Solar|PV,Operation,0.03446,0.035087000116592555
ADV_WP5_Base,ROW,2045,Wind,Construction,0.09902,3.5515303053202447
ADV_WP5_Base,ROW,2045,Wind,Operation,0.09902,0.3964390138422559
ADV_WP5_Base,RUS,2045,Biomass|w/o CCS,Construction,0.3773,2.0790446649484866
